customerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,gender,SeniorCitizen,Partner,Dependents,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MultipleLines,Churn,EndDate_Calc,Tenure_Days
4077-CROMM,2017-03-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic_check,104.2,3243.45,Female,0,Yes,Yes,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Yes,1,2019-10-01,944
3154-CFSZG,2016-03-01,No,Month-to-month,No,Electronic_check,90.05,4137.2,Male,0,Yes,Yes,Fiber_optic,Yes,No,Yes,No,No,Yes,No,0,2020-02-01,1432
2868-MZAGQ,2019-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,79.25,79.25,Male,0,No,No,Fiber_optic,No,No,No,No,No,Yes,No,1,2019-11-01,31
4847-QNOKA,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Bank_transfer_(automatic),44.9,44.9,Female,0,No,No,DSL,No,No,No,No,No,No,No,1,2020-01-01,31
2220-IAHLS,2020-01-01,No,Month-to-month,No,Credit_card_(automatic),19.4,19.4,Female,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,31
1658-XUHBX,2015-03-01,No,Month-to-month,Yes,Credit_card_(automatic),88.75,5348.65,Female,1,Yes,Yes,Fiber_optic,No,No,Yes,No,No,Yes,Yes,0,2020-02-01,1798
6379-RXJRQ,2019-01-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,70.1,659.65,Male,0,Yes,No,Fiber_optic,No,No,No,No,No,No,No,1,2019-11-01,304
2378-HTWFW,2017-03-01,No,Month-to-month,No,Credit_card_(automatic),91.0,3180.5,Male,1,No,No,Fiber_optic,Yes,No,No,No,No,Yes,Yes,0,2020-02-01,1067
8650-RHRKE,2019-07-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,29.65,118.5,Male,0,No,No,DSL,No,No,Yes,No,No,No,No,1,2019-11-01,123
4377-VDHYI,2017-06-01,No,One_year,Yes,Electronic_check,90.8,3023.85,Male,0,Yes,Yes,Fiber_optic,Yes,Yes,No,No,No,Yes,No,0,2020-02-01,975
0475-RIJEP,2016-06-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,77.85,3365.85,Male,0,No,No,Fiber_optic,No,Yes,No,No,No,No,Yes,1,2020-01-01,1309
1260-TTRXI,2019-08-01,2019-12-01 00:00:00,Month-to-month,No,Electronic_check,54.3,195.3,Male,0,No,No,DSL,No,No,No,No,No,Yes,No,1,2019-12-01,122
3719-TDVQB,2015-08-01,No,Two_year,Yes,Mailed_check,18.95,1031.1,Female,1,Yes,No,No,No,No,No,No,No,No,No,0,2020-02-01,1645
6328-ZPBGN,2018-11-01,2019-10-01 00:00:00,Month-to-month,Yes,Bank_transfer_(automatic),95.15,997.65,Female,1,No,No,Fiber_optic,No,No,No,No,Yes,Yes,Yes,1,2019-10-01,334
0201-MIBOL,2014-08-01,No,Two_year,Yes,Bank_transfer_(automatic),102.4,6471.85,Female,1,No,No,Fiber_optic,Yes,No,No,No,Yes,Yes,Yes,0,2020-02-01,2010
4937-QPZPO,2015-01-01,No,One_year,Yes,Electronic_check,99.9,6241.35,Male,0,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Yes,0,2020-02-01,1857
2925-VDZHY,2014-02-01,No,Two_year,No,Credit_card_(automatic),88.7,6501.35,Male,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2191
6981-TDRFT,2016-06-01,No,One_year,Yes,Electronic_check,54.3,2317.1,Male,0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,No,0,2020-02-01,1340
3413-CSSTH,2016-09-01,No,Month-to-month,Yes,Bank_transfer_(automatic),55.7,2237.55,Male,0,No,No,DSL,No,No,Yes,No,No,No,Yes,0,2020-02-01,1248
8033-VCZGH,2015-12-01,No,One_year,Yes,Electronic_check,103.95,5231.3,Male,0,Yes,No,Fiber_optic,Yes,No,Yes,No,Yes,Yes,Yes,0,2020-02-01,1523
4789-KWMXN,2015-12-01,2019-11-01 00:00:00,One_year,Yes,Credit_card_(automatic),110.85,5275.8,Male,0,Yes,No,Fiber_optic,Yes,No,Yes,Yes,Yes,Yes,Yes,1,2019-11-01,1431
0224-NIJLP,2019-06-01,No,Two_year,No,Mailed_check,20.15,165.5,Male,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,245
7542-CYDDM,2018-08-01,No,Month-to-month,No,Mailed_check,20.05,358.5,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,549
4718-WXBGI,2014-02-01,No,Two_year,Yes,Credit_card_(automatic),91.95,6614.9,Male,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2191
2867-UIMSS,2019-11-01,2019-12-01 00:00:00,Month-to-month,No,Electronic_check,80.5,80.5,Male,0,No,No,Fiber_optic,No,No,No,No,No,Yes,No,1,2019-12-01,30
8495-PRWFH,2016-08-01,No,Month-to-month,No,Electronic_check,55.65,2421.75,Female,1,No,No,DSL,No,No,Yes,No,No,No,Yes,0,2020-02-01,1279
0439-IFYUN,2018-08-01,No,Month-to-month,Yes,Electronic_check,74.7,1294.6,Female,1,No,No,Fiber_optic,No,Yes,No,No,No,No,No,0,2020-02-01,549
5716-LIBJC,2019-01-01,No,One_year,Yes,Credit_card_(automatic),104.15,1299.1,Female,0,No,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Yes,0,2020-02-01,396
2868-LLSKM,2014-06-01,No,One_year,Yes,Bank_transfer_(automatic),83.65,5733.4,Female,0,Yes,Yes,Fiber_optic,No,Yes,No,Yes,No,No,Yes,0,2020-02-01,2071
8111-RKSPX,2019-08-01,2019-12-01 00:00:00,Month-to-month,Yes,Bank_transfer_(automatic),72.2,305.55,Male,0,No,No,Fiber_optic,No,No,No,No,No,No,Yes,1,2019-12-01,122
2988-QRAJY,2014-05-01,No,Two_year,Yes,Credit_card_(automatic),110.05,7430.75,Male,0,No,No,Fiber_optic,Yes,Yes,Yes,No,Yes,Yes,Yes,0,2020-02-01,2102
1585-MQSSU,2018-08-01,2020-01-01 00:00:00,Month-to-month,No,Mailed_check,51.5,900.5,Male,0,No,No,DSL,No,No,No,Yes,No,No,No,1,2020-01-01,518
0071-NDAFP,2018-01-01,No,Two_year,No,Credit_card_(automatic),25.5,630.6,Male,0,Yes,Yes,No,No,No,No,No,No,No,Yes,0,2020-02-01,761
2856-NNASM,2016-04-01,2019-11-01 00:00:00,Month-to-month,Yes,Mailed_check,89.55,3856.75,Male,1,No,No,Fiber_optic,No,No,No,No,Yes,Yes,No,1,2019-11-01,1309
7328-ZJAJO,2015-03-01,No,Two_year,No,Credit_card_(automatic),19.5,1222.65,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,1798
6458-CYIDZ,2019-09-01,No,Month-to-month,No,Electronic_check,80.7,374.8,Female,1,No,No,Fiber_optic,Yes,Yes,No,No,No,No,No,0,2020-02-01,153
8559-CIZFV,2018-03-01,2019-12-01 00:00:00,One_year,No,Mailed_check,77.5,1625.0,Male,0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,1,2019-12-01,640
1090-PYKCI,2014-05-01,No,One_year,Yes,Credit_card_(automatic),105.1,7234.8,Female,0,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,No,Yes,0,2020-02-01,2102
3058-WQDRE,2019-01-01,No,Month-to-month,Yes,Bank_transfer_(automatic),25.15,331.85,Male,0,No,No,DSL,No,No,No,No,No,No,No,0,2020-02-01,396
7547-EKNFS,2016-06-01,2019-12-01 00:00:00,Month-to-month,Yes,Bank_transfer_(automatic),95.25,3959.35,Male,0,Yes,No,Fiber_optic,No,Yes,Yes,No,Yes,No,Yes,1,2019-12-01,1278
2279-AXJJK,2015-10-01,No,Month-to-month,Yes,Credit_card_(automatic),95.65,5088.4,Male,0,Yes,No,Fiber_optic,No,Yes,No,Yes,No,Yes,Yes,0,2020-02-01,1584
6769-DYBQN,2016-01-01,2019-11-01 00:00:00,Month-to-month,No,Electronic_check,85.0,3969.4,Male,1,No,No,Fiber_optic,Yes,No,No,No,No,Yes,No,1,2019-11-01,1400
0909-SELIE,2015-01-01,No,Two_year,Yes,Bank_transfer_(automatic),80.8,4860.85,Male,0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,0,2020-02-01,1857
3417-TSCIC,2017-09-01,No,One_year,Yes,Mailed_check,24.85,788.05,Male,0,No,No,DSL,No,No,No,No,No,No,No,0,2020-02-01,883
1042-HFUCW,2018-01-01,No,One_year,Yes,Credit_card_(automatic),54.75,1266.35,Female,0,No,Yes,DSL,No,Yes,No,Yes,No,No,No,0,2020-02-01,761
4439-JMPMT,2019-07-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic_check,85.75,470.95,Female,0,Yes,Yes,Fiber_optic,No,No,No,Yes,Yes,No,No,1,2019-12-01,153
6537-OTKMY,2018-11-01,No,One_year,No,Electronic_check,50.75,688.2,Male,0,No,No,DSL,No,No,Yes,No,Yes,Yes,No,0,2020-02-01,457
8999-EXMNO,2018-07-01,No,Two_year,No,Mailed_check,20.15,387.7,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,580
6725-TPKJO,2016-06-01,No,Two_year,No,Mailed_check,20.05,845.25,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,1340
2446-BEGGB,2019-06-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic_check,98.25,560.6,Female,1,No,No,Fiber_optic,No,Yes,No,No,Yes,Yes,Yes,1,2019-12-01,183
7162-WPHPM,2015-04-01,No,Two_year,No,Credit_card_(automatic),71.6,4230.25,Male,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,0,2020-02-01,1767
1599-MMYRQ,2014-12-01,No,One_year,Yes,Credit_card_(automatic),81.45,4983.05,Male,0,Yes,Yes,Fiber_optic,Yes,Yes,No,No,No,No,No,0,2020-02-01,1888
8821-KVZKQ,2014-04-01,No,One_year,Yes,Bank_transfer_(automatic),58.4,4113.15,Female,0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,No,0,2020-02-01,2132
1496-GGSUK,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Mailed_check,25.7,25.7,Female,1,No,No,DSL,No,No,No,No,No,No,No,1,2020-01-01,31
6434-TTGJP,2019-04-01,No,Two_year,No,Credit_card_(automatic),53.7,521.0,Male,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,0,2020-02-01,306
0042-JVWOJ,2017-12-01,No,One_year,Yes,Bank_transfer_(automatic),19.6,471.85,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,792
0130-SXOUN,2014-08-01,No,Month-to-month,No,Credit_card_(automatic),89.4,5976.9,Male,0,No,No,Fiber_optic,No,Yes,No,No,No,Yes,Yes,0,2020-02-01,2010
2575-GFSOE,2019-04-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,69.0,506.9,Female,0,Yes,Yes,Fiber_optic,No,No,No,No,No,No,No,1,2019-11-01,214
2330-PQGDQ,2015-11-01,No,One_year,No,Bank_transfer_(automatic),84.2,4299.75,Male,0,Yes,Yes,Fiber_optic,No,Yes,No,Yes,No,No,Yes,0,2020-02-01,1553
1452-UZOSF,2014-02-01,No,Two_year,Yes,Credit_card_(automatic),106.1,7548.6,Male,0,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,No,Yes,0,2020-02-01,2191
2097-YVPKN,2014-09-01,No,Two_year,No,Mailed_check,25.75,1654.75,Male,0,No,No,No,No,No,No,No,No,No,Yes,0,2020-02-01,1979
2842-JTCCU,2019-11-01,2020-01-01 00:00:00,Month-to-month,No,Bank_transfer_(automatic),46.05,80.35,Male,0,No,No,DSL,No,No,No,No,No,No,No,1,2020-01-01,61
8597-CTXVJ,2014-04-01,No,One_year,No,Bank_transfer_(automatic),64.95,4551.5,Male,0,No,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,0,2020-02-01,2132
6631-HMANX,2014-02-01,No,Two_year,Yes,Credit_card_(automatic),85.45,6227.5,Male,0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2191
9962-BFPDU,2020-01-01,No,Month-to-month,No,Mailed_check,20.05,20.05,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,31
3296-SILRA,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Mailed_check,76.4,76.4,Female,1,Yes,No,Fiber_optic,No,Yes,No,No,No,No,No,1,2020-01-01,31
9681-OXGVC,2019-07-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic_check,100.5,514.0,Female,0,No,No,Fiber_optic,No,No,Yes,No,Yes,Yes,Yes,1,2019-12-01,153
6394-HHHZM,2019-11-01,No,Month-to-month,No,Mailed_check,20.7,57.5,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,92
5995-LFTLE,2015-04-01,No,Two_year,Yes,Credit_card_(automatic),25.3,1474.35,Male,0,No,No,No,No,No,No,No,No,No,Yes,0,2020-02-01,1767
5180-UCIIQ,2018-03-01,2020-01-01 00:00:00,Month-to-month,No,Mailed_check,40.05,880.2,Male,1,Yes,Yes,DSL,Yes,No,No,No,No,Yes,No,1,2020-01-01,671
1932-UEDCX,2017-05-01,No,Month-to-month,Yes,Bank_transfer_(automatic),100.6,3270.25,Male,1,Yes,No,Fiber_optic,No,Yes,No,No,Yes,Yes,Yes,0,2020-02-01,1006
7153-OANIO,2019-09-01,2019-10-01 00:00:00,Month-to-month,No,Electronic_check,69.95,69.95,Male,0,No,No,Fiber_optic,No,No,No,No,No,No,No,1,2019-10-01,30
5188-HGMLP,2015-08-01,No,Month-to-month,No,Bank_transfer_(automatic),74.0,3919.15,Male,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Yes,0,2020-02-01,1645
0665-XHDJU,2014-02-01,No,Two_year,Yes,Electronic_check,99.4,7285.7,Male,0,Yes,No,Fiber_optic,No,Yes,No,No,Yes,Yes,Yes,0,2020-02-01,2191
6521-YYTYI,2019-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,93.3,93.3,Male,0,No,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Yes,1,2019-11-01,31
8878-HMWBV,2019-07-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic_check,49.15,169.05,Male,0,No,No,DSL,No,No,Yes,No,No,No,No,1,2019-10-01,92
8265-HKSOW,2014-02-01,No,Two_year,No,Credit_card_(automatic),107.45,7658.3,Female,0,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,No,Yes,Yes,0,2020-02-01,2191
3544-FBCAS,2014-02-01,No,Two_year,Yes,Credit_card_(automatic),83.6,5959.3,Female,0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,0,2020-02-01,2191
5331-RGMTT,2015-08-01,No,Month-to-month,Yes,Credit_card_(automatic),99.05,5295.7,Male,1,Yes,No,Fiber_optic,No,No,Yes,No,Yes,Yes,Yes,0,2020-02-01,1645
4759-PXTAN,2015-03-01,No,One_year,Yes,Electronic_check,80.1,4693.2,Female,0,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Yes,0,2020-02-01,1798
7054-DMVAS,2015-08-01,No,Two_year,Yes,Bank_transfer_(automatic),65.3,3512.9,Male,0,No,No,DSL,Yes,Yes,No,No,Yes,No,No,0,2020-02-01,1645
3428-MMGUB,2015-02-01,No,Two_year,Yes,Electronic_check,89.55,5231.2,Male,0,No,No,Fiber_optic,No,No,Yes,No,Yes,No,Yes,0,2020-02-01,1826
6549-BTYPG,2015-02-01,No,Two_year,No,Credit_card_(automatic),60.8,3603.45,Female,0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,No,0,2020-02-01,1826
7823-JSOAG,2019-11-01,No,Month-to-month,No,Electronic_check,74.5,217.45,Male,0,No,No,Fiber_optic,No,No,No,No,No,No,Yes,0,2020-02-01,92
3705-RHRFR,2014-05-01,No,Two_year,No,Bank_transfer_(automatic),99.15,6875.35,Female,0,Yes,No,Fiber_optic,Yes,No,No,No,Yes,Yes,Yes,0,2020-02-01,2102
9374-YOLBJ,2020-01-01,No,Month-to-month,No,Electronic_check,19.25,19.25,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,31
9074-KGVOX,2015-12-01,No,Month-to-month,Yes,Credit_card_(automatic),39.45,2021.35,Male,0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,0,2020-02-01,1523
6128-DAFVY,2015-06-01,No,Month-to-month,Yes,Credit_card_(automatic),44.85,2564.95,Female,0,No,No,DSL,No,No,No,No,Yes,Yes,No,0,2020-02-01,1706
9933-QRGTX,2015-02-01,No,Two_year,Yes,Electronic_check,97.2,5611.75,Female,0,Yes,No,Fiber_optic,Yes,No,No,Yes,Yes,Yes,No,0,2020-02-01,1826
4476-OSWTN,2014-05-01,No,One_year,Yes,Mailed_check,110.55,7610.1,Male,1,Yes,No,Fiber_optic,Yes,No,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2102
3751-KTZEL,2019-09-01,2019-10-01 00:00:00,Month-to-month,No,Mailed_check,35.05,35.05,Female,0,No,No,DSL,No,No,No,No,No,Yes,No,1,2019-10-01,30
1977-STDKI,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,73.0,73.0,Female,1,No,No,Fiber_optic,No,Yes,No,No,No,No,No,1,2020-01-01,31
5066-GFJMM,2019-11-01,No,Month-to-month,Yes,Mailed_check,19.9,45.75,Female,0,Yes,No,No,No,No,No,No,No,No,No,0,2020-02-01,92
2661-GKBTK,2015-02-01,No,Two_year,No,Bank_transfer_(automatic),76.95,4543.95,Male,0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,No,0,2020-02-01,1826
0458-HEUZG,2019-01-01,No,Two_year,No,Mailed_check,35.4,450.4,Female,0,No,No,DSL,No,No,Yes,Yes,No,No,No,0,2020-02-01,396
7268-WNTCP,2014-12-01,No,Two_year,No,Bank_transfer_(automatic),20.45,1297.35,Male,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,1888
0824-VWDPO,2016-05-01,No,One_year,No,Bank_transfer_(automatic),96.75,4442.75,Female,0,No,No,Fiber_optic,Yes,Yes,No,No,No,Yes,Yes,0,2020-02-01,1371
8409-WQJUX,2018-01-01,No,One_year,No,Electronic_check,54.2,1423.15,Female,0,No,No,DSL,No,No,Yes,Yes,Yes,Yes,No,0,2020-02-01,761
2578-JQPHZ,2016-06-01,No,Two_year,No,Bank_transfer_(automatic),100.1,4378.35,Male,0,No,No,Fiber_optic,No,No,Yes,Yes,Yes,Yes,No,0,2020-02-01,1340
3278-FSIXX,2019-12-01,No,Month-to-month,Yes,Mailed_check,45.25,74.2,Female,0,No,No,DSL,No,No,No,No,No,No,No,0,2020-02-01,62
5813-UECBU,2017-04-01,2020-01-01 00:00:00,Month-to-month,Yes,Credit_card_(automatic),83.85,2716.3,Male,1,No,No,Fiber_optic,No,Yes,Yes,No,No,No,Yes,1,2020-01-01,1005
0328-GRPMV,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,70.1,70.1,Female,0,No,No,Fiber_optic,No,No,No,No,No,No,No,1,2020-01-01,31
9746-UGFAC,2018-04-01,No,One_year,No,Bank_transfer_(automatic),20.85,450.65,Female,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,671
2946-KIQSP,2017-03-01,No,Month-to-month,Yes,Mailed_check,33.45,1175.85,Female,0,No,No,DSL,No,No,Yes,Yes,No,No,No,0,2020-02-01,1067
0625-AFOHS,2017-09-01,No,Two_year,No,Mailed_check,20.2,558.8,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,883
6726-WEXXK,2017-11-01,No,One_year,Yes,Electronic_check,85.9,2220.1,Male,1,Yes,No,Fiber_optic,Yes,No,Yes,No,No,No,Yes,0,2020-02-01,822
4636-OLWOE,2015-08-01,No,One_year,Yes,Electronic_check,61.0,3283.05,Male,0,No,Yes,DSL,No,Yes,Yes,Yes,No,No,No,0,2020-02-01,1645
4342-HENTK,2019-08-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic_check,70.65,142.35,Female,1,No,No,Fiber_optic,No,No,No,No,No,No,No,1,2019-10-01,61
4685-ERGHK,2015-05-01,No,One_year,Yes,Electronic_check,86.9,4939.25,Male,0,No,No,Fiber_optic,No,No,No,No,Yes,No,Yes,0,2020-02-01,1737
0885-HMGPY,2014-12-01,No,Two_year,No,Bank_transfer_(automatic),69.4,4237.5,Male,0,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Yes,0,2020-02-01,1888
5003-OKNNK,2018-11-01,No,One_year,No,Credit_card_(automatic),20.35,335.95,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,457
4195-SMMNX,2019-10-01,2019-12-01 00:00:00,Month-to-month,No,Mailed_check,20.35,33.2,Male,0,No,No,No,No,No,No,No,No,No,No,1,2019-12-01,61
7208-PSIHR,2014-04-01,No,Two_year,Yes,Bank_transfer_(automatic),104.3,7188.5,Female,0,Yes,No,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2132
4012-ZTHBR,2018-05-01,No,Month-to-month,Yes,Electronic_check,44.95,926.25,Female,0,Yes,Yes,DSL,No,No,No,No,No,No,No,0,2020-02-01,641
0489-WMEMG,2018-03-01,No,One_year,Yes,Electronic_check,49.45,1119.35,Female,0,No,Yes,DSL,No,No,No,Yes,No,No,No,0,2020-02-01,702
7435-ZNUYY,2019-08-01,No,One_year,No,Mailed_check,20.6,116.6,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,184
1354-YZFNB,2019-10-01,No,Two_year,No,Credit_card_(automatic),19.55,68.8,Male,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,123
6956-SMUCM,2019-07-01,2019-10-01 00:00:00,Month-to-month,Yes,Credit_card_(automatic),99.0,287.4,Female,0,No,No,Fiber_optic,Yes,No,Yes,No,Yes,Yes,No,1,2019-10-01,92
2985-FMWYF,2018-03-01,No,Month-to-month,Yes,Electronic_check,93.5,2341.55,Female,0,No,No,Fiber_optic,No,No,No,No,Yes,Yes,Yes,0,2020-02-01,702
2812-ENYMO,2017-12-01,No,One_year,No,Credit_card_(automatic),54.55,1362.85,Male,0,No,No,DSL,Yes,No,No,Yes,Yes,Yes,No,0,2020-02-01,792
2717-HVIZY,2019-06-01,No,Month-to-month,No,Mailed_check,20.05,163.6,Female,0,No,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,245
3223-WZWJM,2017-11-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,83.95,2254.2,Male,0,No,No,Fiber_optic,No,No,No,No,No,Yes,Yes,1,2020-01-01,791
3422-GALYP,2019-12-01,No,Month-to-month,Yes,Electronic_check,79.45,145.15,Male,0,No,No,Fiber_optic,No,Yes,No,No,No,No,Yes,0,2020-02-01,62
9053-JZFKV,2014-05-01,2019-12-01 00:00:00,Two_year,No,Credit_card_(automatic),116.2,7752.3,Male,0,No,No,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,2019-12-01,2040
2530-ENDWQ,2013-12-01,2019-11-01 00:00:00,Two_year,Yes,Bank_transfer_(automatic),93.7,6585.35,Female,0,Yes,No,Fiber_optic,No,No,No,No,Yes,Yes,Yes,1,2019-11-01,2161
2890-WFBHU,2015-03-01,No,One_year,No,Credit_card_(automatic),79.85,4786.1,Female,0,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,0,2020-02-01,1798
0327-WFZSY,2016-11-01,No,One_year,No,Electronic_check,100.0,3835.55,Male,0,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Yes,0,2020-02-01,1187
7977-HXJKU,2018-05-01,No,Two_year,No,Mailed_check,19.6,397.0,Male,0,No,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,641
6615-ZGEDR,2019-10-01,2019-11-01 00:00:00,Month-to-month,No,Mailed_check,19.7,19.7,Male,0,No,No,No,No,No,No,No,No,No,No,1,2019-11-01,31
7033-CLAMM,2016-02-01,No,Two_year,No,Bank_transfer_(automatic),20.2,1027.25,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,1461
4023-RTIQM,2017-07-01,No,One_year,Yes,Credit_card_(automatic),50.4,1580.1,Female,1,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,No,0,2020-02-01,945
0864-FVJNJ,2014-10-01,No,One_year,No,Electronic_check,113.35,7222.75,Female,0,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,1949
7356-IWLFW,2016-04-01,No,Month-to-month,Yes,Bank_transfer_(automatic),80.0,3769.7,Male,0,Yes,Yes,Fiber_optic,No,Yes,No,No,No,No,Yes,0,2020-02-01,1401
9541-PWTWO,2015-10-01,No,Two_year,Yes,Bank_transfer_(automatic),80.95,4233.95,Female,0,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,1584
3967-VQOGC,2014-07-01,No,Two_year,Yes,Mailed_check,24.9,1680.25,Female,0,Yes,Yes,No,No,No,No,No,No,No,Yes,0,2020-02-01,2041
7872-RDDLZ,2014-07-01,No,Month-to-month,No,Electronic_check,54.9,3725.5,Female,1,No,No,DSL,No,Yes,No,No,No,No,Yes,0,2020-02-01,2041
9250-WYPLL,2019-08-01,2020-01-01 00:00:00,Month-to-month,No,Electronic_check,75.55,413.65,Female,0,No,No,Fiber_optic,No,No,No,No,No,No,Yes,1,2020-01-01,153
6308-CQRBU,2014-03-01,No,Two_year,No,Electronic_check,109.25,7707.7,Female,0,Yes,No,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2163
2754-XBHTB,2019-02-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank_transfer_(automatic),77.65,714.15,Female,0,No,No,Fiber_optic,No,No,No,No,Yes,No,No,1,2019-11-01,273
1597-LHYNC,2017-08-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic_check,95.0,2497.2,Female,1,No,No,Fiber_optic,Yes,Yes,No,No,No,Yes,Yes,1,2019-10-01,791
0186-CAERR,2014-03-01,No,One_year,Yes,Bank_transfer_(automatic),116.3,8309.55,Male,0,No,No,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2163
3043-SUDUA,2017-06-01,No,Month-to-month,No,Bank_transfer_(automatic),19.9,601.55,Female,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,975
5442-BHQNG,2019-12-01,No,Month-to-month,No,Electronic_check,70.35,139.25,Female,0,No,No,Fiber_optic,No,No,No,No,No,No,No,0,2020-02-01,62
2169-RRLFW,2014-03-01,No,Two_year,No,Credit_card_(automatic),25.6,1888.25,Female,0,Yes,No,No,No,No,No,No,No,No,Yes,0,2020-02-01,2163
5872-OEQNH,2015-02-01,No,One_year,Yes,Electronic_check,44.45,2773.9,Female,0,No,No,DSL,Yes,No,Yes,No,No,Yes,No,0,2020-02-01,1826
3162-KKZXO,2015-07-01,No,One_year,Yes,Electronic_check,100.15,5409.75,Female,1,No,No,Fiber_optic,No,No,Yes,No,Yes,Yes,Yes,0,2020-02-01,1676
